application,page_name,object_name,xpath,xpath_ios
"App_BCP,Transferir,a_texto_Receive_western_union_Maiscula,""//*[@text=""RECEIVE WESTERN UNION""]"",NULL"
"App_BCP,Transferir,a_lbl_ReceiveWesternUnion,""//*[@text=""RECEIVE WESTERN UNION""]"",NULL"
"App_BCP,Transferir_Nacional,a_btn_Unica,""//*[@text=""Única""]"",NULL"
"App_BCP,Transferir_Nacional,a_btn_Periodicidade,""//*[@text=""Periodicidade""]"",NULL"
"App_BCP,Transferir_Nacional,a_btn_Semanal,""//*[@text=""Semanal""]"",NULL"
"App_BCP,Transferir_Nacional,i_lbl_From,""//XCUIElementTypeStaticText[@name=""From""]"",""//XCUIElementTypeStaticText[@name=""From""]"""
"App_BCP,Transferir_Nacional,i_lbl_ToWho,""//XCUIElementTypeStaticText[@name=""From""]"",""//XCUIElementTypeStaticText[@name=""From""]"""
"App_BCP,Transferir_Nacional,i_lbl_HowMuchAndWhat,""//XCUIElementTypeStaticText[@name=""transferValueAndDescriptionTitle""]"",""//XCUIElementTypeStaticText[@name=""transferValueAndDescriptionTitle""]"""
"App_BCP,Transferir_Nacional,i_lbl_Amount,""//XCUIElementTypeStaticText[@name=""Amount""]"",""//XCUIElementTypeStaticText[@name=""Amount""]"""
"App_BCP,Transferir_Nacional,i_lbl_NotifyTheBeneficiary,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[6]/XCUIElementTypeOther/XCUIElementTypeImage"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[6]/XCUIElementTypeOther/XCUIElementTypeImage"""
"App_BCP,Transferir_Nacional,i_btn_Schedule,""//XCUIElementTypeButton[@name=""transferScheduleButton""]"",""//XCUIElementTypeButton[@name=""transferScheduleButton""]"""
"App_BCP,Transferir_Nacional,i_btn_Continue,""//XCUIElementTypeButton[@name=""transferContinueButton""]"",""//XCUIElementTypeButton[@name=""transferContinueButton""]"""
"App_BCP,Transferir_Nacional,i_lbl_de,""//XCUIElementTypeStaticText[@name=""De""]"",""//XCUIElementTypeStaticText[@name=""De""]"""
"App_BCP,Transferir_Nacional,i_btn_Continuar3,""//XCUIElementTypeStaticText[@name=""Continuar""]"",""//XCUIElementTypeStaticText[@name=""Continuar""]"""
"App_BCP,Transferir_Nacional,A_txt_Montante,""//*[@content-desc=""transferInputAmountTextField""]"",""//*[@text=""Montante""]/..//*[@class=""android.widget.EditText""]"""
"App_BCP,Transferir_Nacional,a_lbl_NumeroContaNaoCorreto,""//*[@text=""O número da conta indicado não está correto""]"",NULL"
"App_BCP,Transferir_Nacional,a_texto_esta_operacao_custo,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/DisclaimerTextViewText""]"",NULL"
"App_BCP,Transferir_Nacional,a_btn_continuar_pagina_internacional,""//android.widget.LinearLayout[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/lnTextRoot""]"",NULL"
"App_BCP,BeneficiarioseFavoritos,a_lbl_Benef2,""//*[@text=""Benef2022""]"",""//*[@text=""Benef2022""]"""
"App_BCP,BeneficiarioseFavoritos,i_btn_Internacional,""(//*[@name=""Internacional""])[1]"",""(//*[@name=""Internacional""])[1]"""
"App_BCP,BeneficiarioseFavoritos,a_lbl_00001,""//*[@text=""000001""]"",NULL"
"App_BCP,BeneficiarioseFavoritos,a_btn_Favoritas,""//*[@text=""Favoritas""]"",NULL"
"App_BCP,BeneficiarioseFavoritos,i_lbl_txt_IbanOrAccountNumber,""//XCUIElementTypeStaticText[@name=""IBAN or account number""]"",""//XCUIElementTypeStaticText[@name=""IBAN or account number""]"""
"App_BCP,BeneficiarioseFavoritos,a_btn_CriarPagamentoFavorito2,""(//*[@text=""Criar pagamento favorito""])[2]"",NULL"
"App_BCP,BeneficiarioseFavoritos,i_click_out,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeOther[1]"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeOther[1]"""
"App_BCP,BeneficiarioseFavoritos,i_btn_Favoritos,""//XCUIElementTypeStaticText[@name=""Favoritos""]"",""//XCUIElementTypeStaticText[@name=""Favoritos""]"""
"App_BCP,BeneficiarioseFavoritos,i_btn_CriarOperacao,""//XCUIElementTypeStaticText[@name=""Criar operação favorita""]"",""//XCUIElementTypeStaticText[@name=""Criar operação favorita""]"""
"App_BCP,BeneficiarioseFavoritos,i_btn_criarPagamento_fav,""//XCUIElementTypeStaticText[@name=""Criar pagamento favorito""]"",""//XCUIElementTypeStaticText[@name=""Criar pagamento favorito""]"""
"App_BCP,BeneficiarioseFavoritos,a_lbl_CriarTransferenciaFavorita,""//*[@text=""CRIAR TRANSFERÊNCIA FAVORITA""]"",NULL"
"App_BCP,BeneficiarioseFavoritos,a_lbl_CriarPagamentoFavorito,""//*[@text=""CRIAR PAGAMENTO FAVORITO""]"",NULL"
"App_BCP,BeneficiarioseFavoritos,a_lbl_CreateBeneficiary,""//*[@text=""CREATE BENEFICIARY""]"",NULL"
"App_BCP,Agendar,i_btn_IrContas,""//XCUIElementTypeStaticText[@name=""Ir para Contas""]"",""//XCUIElementTypeStaticText[@name=""Ir para Contas""]"""
"App_BCP,Agendar,a_btn_NoDiaDefinido,""//*[@text=""No dia definido""]"",""//*[@text=""No dia definido""]"""
"App_BCP,Agendar,a_btn_AoFimNumRepeticoes,""//*[@text=""Ao fim de um nº de repetições""]"",""//*[@text=""Ao fim de um nº de repetições""]"""
"App_BCP,Agendar,a_btn_Semanal,""//*[@text=""Semanal""]"",NULL"
"App_BCP,Agendar,i_lbl_Frequency,""//XCUIElementTypeStaticText[@name=""Frequency""]"",""//XCUIElementTypeStaticText[@name=""Frequency""]"""
"App_BCP,Agendar,i_lbl_ThisOperation,""//XCUIElementTypeStaticText[@name=""transferScheduleCostLabel""]"",""//XCUIElementTypeStaticText[@name=""transferScheduleCostLabel""]"""
"App_BCP,Agendar,i_btn_Single,""//XCUIElementTypeStaticText[@name=""Single""]"",""//XCUIElementTypeStaticText[@name=""Single""]"""
"App_BCP,Agendar,i_btn_Weekly,""//XCUIElementTypeStaticText[@name=""Weekly""]"",""//XCUIElementTypeStaticText[@name=""Weekly""]"""
"App_BCP,Agendar,i_txt_Start,""//XCUIElementTypeOther[@name=""transferScheduleStartDate""]/XCUIElementTypeTextField"",""//XCUIElementTypeOther[@name=""transferScheduleStartDate""]/XCUIElementTypeTextField"""
"App_BCP,Agendar,i_txt_End,""//XCUIElementTypeOther[@name=""transferScheduleEndDate""]/XCUIElementTypeButton"",""//XCUIElementTypeOther[@name=""transferScheduleEndDate""]/XCUIElementTypeButton"""
"App_BCP,Agendar,i_btn_OnASpecificDay,""//XCUIElementTypeStaticText[@name=""On a specific day""]"",""//XCUIElementTypeStaticText[@name=""On a specific day""]"""
"App_BCP,Agendar,i_txt_Frequency,""//XCUIElementTypeOther[@name=""transferScheduleFrequency""]/XCUIElementTypeButton"",""//XCUIElementTypeOther[@name=""transferScheduleFrequency""]/XCUIElementTypeButton"""
"App_BCP,Agendar,a_btn_UmaVez,""//*[@text=""Uma vez""]"",NULL"
"App_BCP,Confirmar_Dados,a_lbl_NaoConseguimosProcessar,""//*[contains(@text,""Não conseguimos processar a sua operação"")]"",""//*[contains(@text,""Não conseguimos processar a sua operação"")]"""
"App_BCP,Confirmar_Dados,a_lbl_Confirm_data,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/defineMultiCanalTitleTv""]"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/defineMultiCanalTitleTv""]"""
"App_BCP,Confirmar_Dados,i_lbl_Comprovativo,""//*[contains(@label,""Comprovativo"")]"",""//*[contains(@label,""Comprovativo"")]"""
"App_BCP,Confirmar_Dados,i_lbl_DocumentoPDF,""//*[contains(@label,""Documento PDF"")]"",""//*[contains(@label,""Documento PDF"")]"""
"App_BCP,Confirmar_Dados,a_lbl_not_your_number,""//*[@text=""Not your number?""]"",NULL"
"App_BCP,Confirmar_Dados,a_lbl_Oops,""//*[contains(@text,""Oops..."")]"",NULL"
"App_BCP,Confirmar_Dados,a_lbl_Operation_not_exec,""//*[contains(@text,""Operation not executed."")]"",NULL"
"App_BCP,Confirmar_Dados,a_btn_SMS,""//*[@text=""SMS""]"",NULL"
"App_BCP,Confirmar_Dados,i_btn_multicanal_EN,""(//XCUIElementTypeButton[@name=""MULTICHANNEL""])[1]"",""(//XCUIElementTypeButton[@name=""MULTICHANNEL""])[1]"""
"App_BCP,Confirmar_Dados,i_btn_sms,""//XCUIElementTypeButton[@name=""SMS""]"",""//XCUIElementTypeButton[@name=""SMS""]"""
"App_BCP,Confirmar_Dados,i_btn_multicanal_PT,""(//XCUIElementTypeButton[@name=""MULTICANAL""])[1]"",""(//XCUIElementTypeButton[@name=""MULTICANAL""])[1]"""
"App_BCP,Confirmar_Dados,a_lbl_SemrecorrerMulticanal,""//*[@text=""Esta operação será realizado sem código de autorização""]"",NULL"
"App_BCP,Confirmar_Dados,a_btn_InserirValorMontante,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/termDepInput""]"",NULL"
"App_BCP,Confirmar_Dados,lbl_valorReferencia,""(//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txtValue""])[2]"",NULL"
"App_BCP,Confirmar_Dados,lbl_valorMontante,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txtAmountDetail""]"",NULL"
"App_BCP,Confirmar_Dados,lbl_ReferenciaPrePago,""//*[@text=""Referência pré-pago""]"",NULL"
"App_BCP,Confirmar_Dados,lbl_GuardarOperacaoFavorita,""//*[@text=""Guardar operação favorita""]"",NULL"
"App_BCP,Criar_Transferencia_Favorita,a_btn_CriarTransferenciaFavorita,""//*[@text=""Criar transferência favorita""]"",""//*[@text=""Criar transferência favorita""]"""
"App_BCP,Criar_Transferencia_Favorita,i_txt_BeneficiaryName_1,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[3]/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeTextField"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[3]/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeTextField"""
"App_BCP,Criar_Transferencia_Favorita,i_txt_telemovelBenef_SemIcon,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[4]/XCUIElementTypeOther[4]/XCUIElementTypeOther[3]/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeTextField"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[4]/XCUIElementTypeOther[4]/XCUIElementTypeOther[3]/XCUIElementTypeOther[2]/XCUIElementTypeOther/XCUIElementTypeTextField"""
"App_BCP,Criar_Transferencia_Favorita,I_lbl_txt_IBANOrAccontNumber,""//XCUIElementTypeStaticText[@name=""IBAN or account number""]"",""//XCUIElementTypeStaticText[@name=""IBAN or account number""]"""
"App_BCP,Criar_Transferencia_Favorita,i_txt_beneficiaryAddress_CREATE,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[3]/XCUIElementTypeOther[4]/XCUIElementTypeOther/XCUIElementTypeTextView"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[3]/XCUIElementTypeOther[4]/XCUIElementTypeOther/XCUIElementTypeTextView"""
"App_BCP,Criar_Transferencia_Favorita,a_btn_OperacaoFavoritaConfiavel,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/banking_switch_switch_compat""]"",NULL"
"App_BCP,Criar_Transferencia_Favorita,i_input_BeneficiarioTelemovel,""//XCUIElementTypeOther[@name=""Telemóvel do beneficiário""]/XCUIElementTypeTextField"",NULL"
"App_BCP,Criar_Transferencia_Favorita,i_input_emailBeneficiario,""//XCUIElementTypeOther[@name=""E-mail do beneficiário""]/XCUIElementTypeTextField"",NULL"
"App_BCP,Criar_Transferencia_Favorita,i_input_telemovelBeneficiario,""//XCUIElementTypeOther[@name=""Telemóvel do beneficiário""]/XCUIElementTypeTextField"",NULL"
"App_BCP,Criar_Transferencia_Favorita,i_btn_contas,""//XCUIElementTypeButton[@name=""Contas""]"",""//XCUIElementTypeButton[@name=""Contas""]"""
"App_BCP,Criar_Transferencia_Favorita,i_btn_back,""//XCUIElementTypeButton[@name=""custom back""]"",""//XCUIElementTypeButton[@name=""custom back""]"""
"App_BCP,Criar_Transferencia_Favorita,i_btn_criarTransferenciafavorita,NULL,""(//XCUIElementTypeStaticText[@name=""Criar transferência favorita""])[2]"""
"App_BCP,Criar_Transferencia_Favorita,a_lbl_DetailsOfTheOperation,""//*[@text=""Details of the operation""]"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/saveButtonTv""]"""
"App_BCP,Criar_Transferencia_Favorita,i_lbl_erropreenchimento,NULL,""//XCUIElementTypeStaticText[@name=""IBAN ou conta de destino inválida. O IBAN é iniciado por PT50 e no total tem 25 caracteres. A conta Millennium bcp tem até 11 caracteres numéricos.""]"""
"App_BCP,Criar_Transferencia_Favorita,""i_tgl_Confiavel_Pagamentos Favoritos_Desligado"",NULL,""//XCUIElementTypeOther[@name=""Desligado""]"""
"App_BCP,Criar_Transferencia_Favorita,""i_tgl_Confiavel_Pagamentos Favoritos_Ativa"",NULL,""//XCUIElementTypeOther[@name=""Ligado""]"""
"App_BCP,Gerir_Agenda,a_lbl_PretendeRemover,""//*[contains(@text,""Tem a certeza de que pretende remover este agendamento?"")]"",""//*[contains(@text,""Tem a certeza de que pretende remover este agendamento?"")]"""
"App_BCP,Gerir_Agenda,i_lbl_Anual,""(//XCUIElementTypeStaticText[@name=""Anual""])[1]"",""(//XCUIElementTypeStaticText[@name=""Anual""])[1]"""
"App_BCP,Gerir_Agenda,i_lbl_TaxPayment,""(//XCUIElementTypeStaticText[@name=""Tax payment""])[1]"",""(//XCUIElementTypeStaticText[@name=""Tax payment""])[1]"""
"App_BCP,Gerir_Agenda,a_btn_Eliminar,""//*[@text=""Eliminar""]"",NULL"
"App_BCP,Agendamento,a_btn_ok,""//*[@text=""OK""]"",NULL"
"App_BCP,Agendamento,a_lbl_Card,""//*[@text=""Card""]"",NULL"
"App_BCP,Agendamento,a_btn_GoToAccounts,""//*[@text=""Go to Accounts""]"",NULL"
"App_BCP,Agendamento,a_btn_Once,""//*[@text=""Once""]"",NULL"
"App_BCP,Agendamento,a_btn_Delete,""//*[@text=""Delete""]"",NULL"
"App_BCP,Agendamento,a_btn_Eliminar,""//*[@text=""Eliminar""]"",NULL"
"App_BCP,Agendamento,a_lbl_Agendamento,""//*[@text=""Agendamento""]"",NULL"
"App_BCP,Perfil,a_btn_Voltar,""//*[@text=""Voltar""]"",NULL"
"App_BCP,Perfil,a_btn_InformacoesTecnicas,""//*[@text=""Informações técnicas""]"",NULL"
"App_BCP,Perfil,a_btn_TechnicalDetails,""//*[@text=""Technical details""]"",NULL"
"App_BCP,Perfil,a_icn_FotoPerfilnovo,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/imageContainer""]"",NULL"
"App_BCP,Perfil,a_txt_pesquisa,""//*[@type=""text""]"",NULL"
"App_BCP,Perfil,a_btn_senha,""//*[text()=""Tirar senha""]"",""//*[text()=""Tirar senha""]    //*[contains(@text,""Tirar senha"")]"""
"App_BCP,Perfil,a_btn_AppSettings,""//*[@text=""App settings""]"",NULL"
"App_BCP,Perfil,a_btn_VerDadosPessoais,""//*[@text=""Ver dados pessoais""]"",NULL"
"App_BCP,Perfil,a_btn_See_personal_data,""//*[@text=""See personal data""]"",NULL"
"App_BCP,Perfil,a_btn_Updatedata,""//*[@text=""Update data""]"",NULL"
"App_BCP,Perfil,a_btn_skip,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/jumpToEnd""]"",NULL"
"App_BCP,Perfil,a_btn_Confirm_continue,""//*[@text=""Confirm and continue""]"",NULL"
"App_BCP,Perfil,a_btn_OK,""//*[@text=""OK""]"",NULL"
"App_BCP,Perfil,a_btn_TechnicalInformation,""//*[@text=""Technical information""]"",NULL"
"App_BCP,Perfil,a_btn_AtualizarDados,""//*[@text=""Atualizar dados""]"",NULL"
"App_BCP,Perfil,txt_0testeCarregamento,""//*[@text=""0testeCarregamento""]"",NULL"
App_BCP,Perfil,btn_teste,//*,NULL
"App_BCP,Perfil,i_btn_Definicoes,NULL,""//*[contains(@name,""Definições"")]"""
"App_BCP,Perfil,i_btn_Settings,NULL,""//XCUIElementTypeStaticText[@name=""Settings""]"""
"App_BCP,Transferir_EntreasminhasContas,a_lbl_PedNaoExec_SaldoInsu,""//*[contains(@text,""Pedido não executado. Saldo insuficiente"")]"",""//*[contains(@text,""Pedido não executado. Saldo insuficiente"")]"""
"App_BCP,Transferir_EntreasminhasContas,a_lbl_ContaDe,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/transfSrcAccSection""]"",NULL"
"App_BCP,Transferir_EntreasminhasContas,a_btn_Seta,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/SrcAccMoreImageView""])[1]"",NULL"
"App_BCP,Transferir_EntreasminhasContas,lbl_Deposito,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/AccountSelectorLayout""])[3]"",NULL"
"App_BCP,Transferir_EntreasminhasContas,i_ddl_Click3Conta,""(//XCUIElementTypeCell[@name=""accountselectPosition_2""])[2]"",""(//XCUIElementTypeCell[@name=""accountselectPosition_2""])[2]"""
"App_BCP,Transferir_EntreasminhasContas,lbl_Conta2,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/AccountSelectorLayout""])[2]"",NULL"
"App_BCP,Transferir_EntreasminhasContas,""i_txt_Email beneficiario"",""//XCUIElementTypeOther[@name=""E-mail do beneficiário""]/XCUIElementTypeTextField"",""//XCUIElementTypeOther[@name=""E-mail do beneficiário""]/../XCUIElementTypeTextField"""
"App_BCP,Transferir_EntreasminhasContas,i_btn_ListadeContactosBeneficiario,""//XCUIElementTypeButton[@name=""transferChooseBeneficiaryIcon""]"",""//XCUIElementTypeButton[@name=""transferChooseBeneficiaryIcon""]"""
"App_BCP,Transferir_EntreasminhasContas,i_ddl_accountName2,""//XCUIElementTypeStaticText[@name=""accountName_2""]"",""//XCUIElementTypeStaticText[@name=""accountName_2""]"""
"App_BCP,Transferir_EntreasminhasContas,a_lbl_QuantoeoQue,""//*[@text=""Quanto e o quê""]"",NULL"
"App_BCP,Criar_Beneficiario,a_btn_PERMITIR,""//*[@text=""PERMITIR""]"",""//*[@text=""PERMITIR""]"""
"App_BCP,Criar_Beneficiario,i_lbl_min_carateres_1,""//XCUIElementTypeStaticText[@name=""Insira o mínimo de 3 caracteres, sendo""]"",""//XCUIElementTypeStaticText[@name=""Insira o mínimo de 3 caracteres, sendo""]"""
"App_BCP,Criar_Beneficiario,i_lbl_min_carateres_2,""//XCUIElementTypeStaticText[@name=""pelo menos 2 deles letras ou números""]"",""//XCUIElementTypeStaticText[@name=""pelo menos 2 deles letras ou números""]"""
"App_BCP,Criar_Beneficiario,a_btn_Confirmar,""//*[@text=""Confirmar""]"",NULL"
"App_BCP,Criar_Beneficiario,i_btn_EscolherBenef,""//XCUIElementTypeButton[@name=""transferChooseBeneficiaryIcon""]"",""//XCUIElementTypeButton[@name=""transferChooseBeneficiaryIcon""]"""
"App_BCP,Criar_Beneficiario,a_lbl_CriarBeneficiario_novo,""//*[@text=""Criar beneficiário""]"",NULL"
"App_BCP,Criar_Beneficiario,I_lbl_3carateres,NULL,""//XCUIElementTypeStaticText[@name=""Insira o mínimo de 3 caracteres, sendo pelo menos 2 deles letras ou números""]"""
"App_BCP,TransferirInternacional,i_lbl_txt_Morada_v2,""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[4]/XCUIElementTypeTextView"",""//XCUIElementTypeApplication[@name=""QuaMillennium""]/XCUIElementTypeWindow[1]/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeScrollView/XCUIElementTypeOther[4]/XCUIElementTypeTextView"""
